Gene,0,1,2,3
1552803_a_at,-0.0038356949,-0.0033168402,0.0037415624,0.0034629041
1552804_a_at,0.0022783645,0.0033086052,-0.00028289863,0.0073689474
1552806_a_at,-0.0057199234,0.0050476375,-0.0030038,-0.004511596
1552807_a_at,0.009422285,-0.005982069,-0.0073209247,0.0053946828
1552808_at,0.004696253,-0.005724669,0.006390096,-0.0023181273
1552809_at,-0.000586337,0.007626183,0.004724605,-0.0038020795
1552811_at,0.0022245238,0.0019528702,0.0021202543,-0.0013096887
1552812_a_at,0.0057024867,-0.0033021576,0.00729057,-0.0017636694
1552813_at,-0.0009671459,-0.00085298717,-0.006099417,-0.0012321351
1552814_a_at,0.005001137,0.006546944,-0.0015189637,0.005325028
1552816_at,0.0041457834,0.0053483667,-0.0062527494,0.005089714
1552818_a_at,-0.004087666,0.0033653534,0.00030835293,0.000101861224
1552819_at,-0.0015389486,0.0056907698,-0.0024944365,0.0011217397
1552822_at,0.0012779811,-0.004595057,0.004393419,0.002975179
1552825_at,0.004055278,0.0063446206,0.00046637352,0.00746331
1552826_at,-0.0061485535,-0.0048658354,0.005029822,0.0028428207
1552827_s_at,-0.006116106,-0.0012080071,0.0077986056,0.00737963
1552828_at,-0.0033109346,-0.0023938818,-0.0027055454,-0.0021284348
1552829_at,0.0064489204,0.0020561488,-0.0033989302,0.004525086
1552830_at,0.0020968611,-0.0038119657,0.0028821349,0.004467766
1552833_at,-0.005507922,0.0032701246,-0.005742438,-0.0018260588
1552834_at,0.005817676,-0.0038349745,-0.003079397,-0.0057589696
1552835_at,-0.0028020428,-0.0032166196,0.0026587402,-0.0024653447
1552836_at,-0.0012439381,-0.0037426383,-0.00019324165,0.0057450067
1552837_at,-0.004642471,-0.0072130086,0.0028574977,-0.0011316439
1552839_at,0.0056663514,0.0018872427,0.007702357,-0.000845319
1552841_s_at,0.0011513113,-0.0031703345,0.0043751784,0.0025558893
1552842_at,0.0031583444,-0.006293694,0.0016107201,-0.0058125504
1552843_at,4.7821686e-05,-0.004670784,-0.004067295,-0.0021374451
1552845_at,-0.00034176558,0.004635724,-0.0033289979,0.0004859735
1552846_s_at,0.0069793826,0.0067520533,0.0070450013,0.0049348674
1552848_a_at,0.0074116127,0.004593636,0.0076417527,0.0047133826
1552849_at,0.0063763815,0.008951296,-0.0024918155,-0.0034575684
1552851_at,0.006740392,-0.001824907,-0.0056087123,0.007746114
1552852_a_at,-0.0021756196,0.0029015902,-0.0036891305,-0.0013086012
1552853_at,-0.004820642,-0.001894294,0.0023217183,-0.0011446624
1552854_a_at,-0.0032568707,-0.0030344343,-0.0038282624,0.00082413387
1552856_at,-0.0068541,0.0017514925,-0.004226749,-0.003632384
1552857_a_at,-0.0039062356,0.0031839688,0.00665262,-0.0040032216
1552858_at,-0.00097197585,-0.005893808,-0.002546749,0.005392644
1552860_at,-0.0011951756,-0.004216402,0.0025565545,0.00682807
1552862_at,0.005098328,-0.0011125151,0.0037739163,0.006134697
1552863_a_at,0.0042276266,-0.0009847633,-0.00512932,0.0010521912
1552865_a_at,0.008000667,0.00679479,-0.00475518,0.0019655104
1552867_at,0.0047827717,0.005923198,-0.0028881736,0.0021153577
1552868_at,-0.0021906092,0.0042974087,0.00313302,-0.0051019643
1552870_s_at,3.136991e-05,0.0022555077,0.0015070636,-0.005395325
1552872_at,0.0067020315,-0.0076505514,0.0031402844,0.0035542608
1552873_s_at,7.3516945e-05,0.0049409736,-0.007149526,-0.001080842
1552875_a_at,0.0060884035,0.0057056476,0.0030954964,0.0031100477
1552876_at,0.00787516,-0.0018382078,-0.00042408385,0.00028885237
1552877_s_at,0.0062172594,-0.0022306312,-0.00071248505,-0.005063362
1552878_at,-0.0005834436,-0.0042114854,-0.0009088768,-0.0023339111
1552879_a_at,-0.00074401987,0.0066265156,0.006574192,0.0030675505
1552880_at,-0.00096535496,0.0060519557,-0.0052771745,0.0006385632
1552882_a_at,-0.0026221718,0.0073217307,0.001271511,0.004272755
1552884_at,0.00042679554,-0.0053864177,0.0074051954,0.0064437776
1552885_a_at,0.0051527154,-0.0032717674,-0.0057611056,0.0065804725
1552887_at,-0.0049355887,0.0045586918,0.0064294054,0.0021523938
1552889_a_at,0.007897564,0.0077940444,-0.0033751095,0.0051761325
1552890_a_at,-0.005235296,-0.0035573663,-0.002044983,0.0065910164
1552892_at,-0.0010488946,0.004573031,-0.006650727,0.00075888616
1552893_at,0.008666339,-0.0072243935,-0.0019811916,-0.0040797796
1552895_a_at,0.0028210108,-0.0059617716,0.0005933566,0.006861661
1552897_a_at,-0.005032745,-0.0059961756,-9.114662e-05,-0.0033885946
1552898_a_at,-0.003177839,0.004407791,-0.0021418887,0.0014225616
1552899_at,-0.0005456763,0.0008603817,0.0060842684,-0.0046641678
1552900_a_at,-0.0038147494,0.0017790816,0.0064832447,0.0043364167
1552902_a_at,0.0067857564,-0.0036262868,0.0018191141,0.0027341528
1552903_at,-0.0052158926,-0.004720018,0.005420449,0.0011700359
1552904_at,0.005896531,-0.00084182236,-0.001437302,0.004458412
1552906_at,0.0038336483,0.006472734,0.00511658,0.0048552393
1552908_at,-0.0037761643,-0.0025075676,-0.0018644375,-0.0038498428
1552910_at,0.0038277775,0.0045843627,-0.0044692666,-0.003661128
1552911_at,-0.0047972687,0.006431704,-0.004288324,0.0049257744
1552912_a_at,0.0018313644,0.00035670455,0.005311318,-0.00047365105
1552913_at,3.7752943e-05,0.002371337,0.0037705977,0.0064858384
1552914_a_at,-0.004462628,-0.0003339973,0.007451963,0.0057611787
1552915_at,-0.0062646205,0.0017494671,-0.0035117823,0.0007037156
1552917_at,0.007294923,-0.0047714836,-0.0037730872,-0.0073329154
1552919_at,1.07880805e-05,0.0033705262,0.007835694,0.006068249
1552921_a_at,0.0071478267,0.00011079716,-0.001274582,2.7879654e-05
1552922_at,-0.004490441,0.005004049,0.0018848495,0.004344448
1552923_a_at,-0.0053097615,0.0073674717,0.0016685601,-0.0035237565
1552924_a_at,-0.0061933612,-0.007288954,0.0038628397,-0.0022471568
1552925_at,0.00055011734,0.0061416626,0.0031283153,0.004316568
1552927_at,-0.004223516,-0.0018219204,-0.002869287,-0.0010438174
1552928_s_at,0.0011187213,-0.004747205,-0.0037391456,-0.0024960425
1552929_at,-0.0037402315,0.002232762,0.008213362,0.006609104
1552930_at,-0.0023905567,-0.007136477,0.001230087,0.0001690866
1552931_a_at,0.0020340243,0.0015688875,-0.006592833,0.006493382
1552932_at,-0.0072997687,-0.001968468,0.0015794165,-0.0056002694
1552933_at,0.00069565984,0.0013293898,0.0076441756,-0.0047624013
1552935_at,-0.006215258,-0.0011498985,0.0035304045,-0.006568374
1552937_s_at,-0.0005828428,-0.0038479092,-0.00074986427,-0.0036919753
1552938_at,0.0022816358,-0.004350929,-0.0030124956,0.0026333318
1552939_at,-3.770746e-05,0.0072778277,0.0072254976,0.008399086
1552940_at,0.0014661908,0.0028992277,-0.0017581477,0.0007863317
1552942_at,-0.001656058,0.002287181,-0.0043999855,-0.0037701083
1552943_at,0.0014968225,0.000658207,0.0035043552,-0.0007337412
1552944_a_at,-0.00549376,-0.001403662,0.0024948118,-0.0031093988
1552946_at,-0.0021881752,-0.0052824286,-0.0007000235,0.0007562389
1552947_x_at,-0.004702044,0.0032078146,0.0042370516,0.0033195587
1552948_at,-0.0011434729,0.0009032287,0.0048817997,-0.0033164015
1552950_at,0.005588799,0.0035919752,0.005320179,0.0057946895
1552952_at,-0.006929674,0.0042485627,0.007368765,0.0006932189
1552953_a_at,-0.005729015,-0.007598126,0.005928861,-0.0066875564
1552954_at,-0.0066072196,0.003410756,0.0064573786,-0.004431832
1552955_at,-0.0022432352,-0.00644592,0.00077398657,0.005189966
1552957_at,0.0042359624,0.005655455,0.004224884,0.0077104815
1552960_at,-0.004425708,-0.0026039982,-0.006772534,-0.006477699
1552961_at,0.0038272329,0.004535521,0.006887023,0.0019372766
1552964_at,-0.0047155567,0.0040224902,0.0030823834,-0.0035159257
1552965_a_at,-0.002384391,-0.0032097627,0.0064065526,0.0071695806
1552967_at,0.0075023295,-0.0049924785,0.003031067,-0.0023575476
1552969_a_at,-0.0047631287,0.0018591812,-0.0048454516,0.0053940397
1552970_s_at,-0.00019343366,-0.0040515405,0.0035073753,-0.0007613584
1552971_at,-0.0055806274,0.0033797955,-0.0029588416,-0.0016132158
1552972_at,0.0016244058,-0.0040438,-0.002832727,0.0062337965
1552973_at,-0.00082488084,0.0057862867,0.005318923,0.0078040436
1552974_at,-0.0037406555,0.004545148,0.0044438858,0.00547595
1552975_x_at,-0.0023156307,0.0039691194,-0.0018061447,-0.0041003386
1552976_at,0.005823137,0.007635412,-0.00018058949,-0.0041284002
1552977_a_at,-0.0043138624,-0.008501133,-0.003943043,0.001425455
1552978_a_at,0.0017181105,0.0074510425,0.0037344273,-0.007035712
1552979_at,0.002625594,0.0032544571,0.003948078,-0.00093263807
1552980_at,4.334242e-05,0.003149352,-0.0055677947,0.0026365542
1552982_a_at,0.0045667766,0.007715123,0.0060534887,0.002997219
1552985_at,0.0030197818,0.0061244387,-0.0060569285,-0.005783139
1552986_at,-0.00033845054,-0.0011115784,-0.0064015184,0.0063741757
1552987_a_at,-0.005095936,-0.0027967524,-0.0037639951,-0.000509442
1552988_at,-0.0012064294,0.0025732138,-0.005568504,0.0029583075
1552990_at,0.0013433932,0.003731172,-0.003528487,0.0016511546
1552991_at,0.0034491455,0.006013363,-0.0020809704,0.007290968
1552993_at,-0.0032815929,-0.0021763898,-0.0017269369,0.0038856466
1552995_at,0.0014877493,0.0036691797,-0.006008738,-0.00091096084
1552997_a_at,0.0042334097,0.0020039477,0.0034488405,0.0006751871
1552998_at,0.007821016,0.002516283,-0.005950249,-0.0016487706
1552999_a_at,-0.0054469644,0.008000239,-0.004190064,-0.0043794718
1553002_at,0.0056493157,0.0038409627,-0.0055868155,0.00039563735
1553003_at,0.0024641398,-0.0035157902,-0.00080546725,0.005254869
1553004_at,-0.0057238117,0.0016642398,-0.00069142994,-0.006300158
1553006_at,0.0064619025,0.0027536594,-0.0035565526,-0.0027658995
1553007_a_at,0.0018342362,0.0044949926,0.0023881304,0.00574756
1553009_s_at,0.0070799766,0.00068760314,-0.0024712153,0.006096128
1553011_at,0.0004530643,-0.0003578995,0.0005345997,0.006722213
1553013_at,-0.0018647684,-0.0008506665,-0.0021003354,0.007802388
1553015_a_at,-0.0021966344,0.0015427044,-0.0043188157,0.0022626559
1553016_at,0.0075844703,0.0005898131,0.005593952,-0.0028395902
1553019_at,-0.003943614,-0.0020302217,-0.0034805096,-0.0037310168
1553020_at,0.006307784,0.00443507,-0.0017155277,0.0061836625
1553021_s_at,-0.0020714828,-0.0003438355,0.0059026415,-0.005967493
1553022_at,-0.0062717767,0.005471485,0.0037427582,0.0020711226
1553023_a_at,-0.005451637,0.0012576516,0.0012388593,-0.001629896
1553024_at,0.005176221,-0.0022867124,0.005247792,0.003613859
1553025_at,0.0055687297,0.0057434454,0.0059385854,0.0045038895
1553027_a_at,0.0019160549,0.00090526114,-0.0027312934,0.0008424122
1553028_at,0.00081438816,0.006343695,0.0031801998,-0.002548056
1553030_a_at,0.00015376673,0.0014341562,-0.0027223264,-0.004643542
1553031_at,-0.0040034074,0.004501617,0.0029092035,0.003965873
1553032_at,-0.0052385447,0.009061463,-0.0055865017,0.002584001
1553033_at,0.006518295,-0.00011004897,-0.002436495,-0.002411837
1553034_at,0.000966661,0.0009227305,9.912103e-06,0.0012978507
1553036_at,-0.0039771036,0.008143082,0.0035128675,0.008280125
1553037_a_at,0.003023053,-0.005242293,0.003580627,-0.0006212644
1553039_a_at,-0.0017876293,0.002660439,-0.004598975,0.0015446387
1553041_at,0.0067394613,-0.0039207814,0.004535933,-0.005181891
1553042_a_at,-0.0028244865,-0.002026146,-0.0026157994,-0.0049434463
1553043_a_at,0.0017694096,-0.0021610416,-0.006691859,0.005064455
1553044_at,-0.003432375,0.00012135423,-0.0038148283,-7.323073e-05
1553045_at,0.005093936,0.0068884236,0.0072894273,0.0047817943
1553046_s_at,-0.0010960869,0.0015241784,0.001914517,-0.0065281224
1553047_at,0.005628541,0.0048117815,0.006932746,0.0015010664
1553048_a_at,-0.0070423223,0.0063917544,0.005259101,0.00049264287
1553051_s_at,0.003370999,0.0007056096,0.006526833,0.0042618276
1553052_at,0.0017499398,0.0039310437,0.0071094837,0.0031658774
1553053_at,-0.00434484,-0.004509195,0.006209057,0.007186516
1553055_a_at,-0.0052482374,-0.00030466908,-0.0028770624,0.0024969708
1553057_at,0.005691911,0.0023324764,-0.006494078,0.0042718053
1553058_at,0.0023766758,0.0010852711,-0.0050420854,0.006105042
1553059_at,-0.0020506328,-0.0025718114,-0.006936787,-0.0013982736
1553060_at,0.0010532634,-0.005135428,0.0031671217,0.0015615632
1553061_at,0.0010074681,-0.00052339665,0.0051720957,0.0012961674
1553062_at,-0.0033268924,0.00021101246,-0.0062063662,-0.0033127656
1553063_at,-0.004098277,-0.0039008942,-8.653144e-05,0.005615467
1553064_at,0.006922365,0.0026246917,0.002800318,0.0049820775
1553066_at,-0.0044074133,-0.0010023403,0.0052252496,0.0014958961
1553067_a_at,-0.0054473407,-0.008006789,0.0028029154,0.0059201177
1553069_at,-0.003459401,-0.0023851197,0.0063849464,0.006108881
1553070_a_at,-0.0038292417,-0.00065608736,0.005095313,-0.005575849
1553071_a_at,0.007593534,0.0048930305,0.0056319265,-0.0050089248
1553072_at,0.0017088531,0.005619204,0.0060787247,0.0006915789
1553074_at,-0.005073276,0.0042704963,-0.00048088012,0.004857014
1553075_a_at,0.006587502,-0.0048056473,-0.0024864378,-0.0014444689
1553076_at,0.0027472295,-0.001107847,-0.0060652667,-0.004410574
1553077_at,0.001674466,0.0015108566,-0.0015928445,0.005654061
1553078_at,0.0058874167,-0.0015023452,0.003150765,0.006298578
1553079_at,-0.00563839,0.0022177882,-0.0036417872,9.62384e-05
1553080_at,0.00067539664,-0.0065588662,0.0039957403,0.0021059094
1553081_at,0.0036965518,-0.008126972,0.0038998167,0.0041562524
1553082_at,-0.0007598191,0.004770342,0.007491008,-0.000202208
1553083_at,0.004295095,0.0067036846,-0.00030433066,0.00045565743
1553084_at,-0.003931569,0.0051571964,9.233292e-05,-0.0006277392
1553086_at,0.0053276923,0.0043741753,0.006678671,0.00045822113
1553087_at,0.0030209357,-0.0012168777,-0.005388564,-0.004049795
1553088_a_at,0.0066713197,0.0015019117,0.00018813691,-0.0047629876
1553089_a_at,0.00014990021,0.0044618524,0.0007209112,-0.0008838279
1553093_a_at,0.006290022,-0.0056471606,-0.0001453107,-0.0031387038
1553094_at,0.0074815815,0.0059470963,-0.0023360297,0.004093797
1553096_s_at,0.0023876894,-0.0024698265,0.0022978724,0.0030730548
1553099_at,-0.004350327,-0.0030325588,-0.006461465,0.0059386245
1553101_a_at,0.0052397083,0.0067747617,0.007423425,-0.0024439937
1553102_a_at,-0.0051731444,0.00010080838,0.004099167,0.0055290344
1553103_at,-0.007075668,0.0040471028,-0.007510019,-0.0011207755
1553105_s_at,-0.004542201,0.0071405284,0.0037009667,-0.0028564273
1553106_at,-0.00016025889,0.0013643432,-0.0015722896,0.008148593
1553107_s_at,-0.0033117344,0.0006227033,0.0023293844,-0.0037349393
1553108_at,-0.0027339056,0.004316811,0.0006496294,-0.0062566167
1553111_a_at,-0.007065752,-0.0054022213,0.00815301,-0.009133935
1553112_s_at,-0.00031772073,-0.0047034295,-0.0072613126,0.005562104
1553113_s_at,-0.008174541,-0.00360425,-0.002956272,0.0032933922
1553114_a_at,-0.006855368,0.0043353504,-0.0026250246,-0.002193595
1553115_at,0.0035047818,-0.0051081297,0.0033659115,0.0036590884
1553117_a_at,-0.0023233353,0.006042567,0.0035952097,0.0034118998
1553118_at,0.0020511264,0.0033538647,-0.0020846867,-0.0052777594
1553120_at,0.004302155,0.0012916324,0.00683927,-0.0013477856
1553122_s_at,-0.007596241,-0.002033363,-0.0066546863,5.521964e-06
1553123_at,-0.002159215,0.0063292384,0.00230823,0.001028673
1553125_x_at,0.004705191,-0.0053664492,0.0056743002,0.0047899885
1553126_a_at,0.0020718034,0.005345905,0.00669263,0.0021626696
1553127_a_at,-0.0054811514,0.007246749,0.006414206,-0.0015910761
1553129_at,0.0027210396,0.006416694,0.006821138,0.0024302048
1553130_at,0.0020805572,-0.0029904218,0.007094856,0.006243694
1553131_a_at,-0.002351421,-0.0030013109,-0.00091408816,-0.0008159054
1553132_a_at,-0.00045118362,0.003217164,0.00037675406,0.0033667122
1553133_at,0.0029517524,0.005114897,3.7083235e-05,0.0028476173
1553134_s_at,0.0061245984,0.0068781427,0.003022245,0.004377784
1553136_at,0.0017148063,-0.0035931526,1.0271119e-05,-0.00019175778
1553137_s_at,0.0075448225,-0.0035009861,-0.0061548064,0.0062883897
1553138_a_at,-0.00017584566,0.0064175883,0.0008554807,-0.0008860113
1553139_s_at,0.004302931,0.0029825899,0.0055050333,-0.0064116516
1553140_at,-0.0048534665,-0.00014375904,-0.004619758,0.006496251
1553141_at,-0.00090039556,0.006906732,-0.00449774,-0.0025812015
1553142_at,-0.0073761567,-0.0020814098,0.0012446283,0.00715328
1553145_at,0.0030426679,-0.0056682057,0.00012399901,0.0026834488
1553146_at,0.0008955958,0.0048634093,0.0013947587,-0.004583747
1553147_at,-0.0011173747,-0.0039506396,0.0034611502,0.0063771717
1553148_a_at,0.004788067,0.003989891,-0.006547716,0.0012123806
1553150_at,-0.0012047038,0.0015176148,0.004685259,-0.00031179175
1553151_at,0.0030238638,0.0038712975,-0.0028638905,6.823117e-05
1553153_at,0.0068636206,-0.005695214,0.006284259,-0.00094566215
1553155_x_at,0.0010087083,-0.005613628,-0.006359786,0.0036388927
1553156_at,-0.0046328343,-0.0026334361,0.00539923,0.0064704814
1553157_at,0.0060583213,-0.0032407523,0.0062692077,0.007246525
1553158_at,0.004215555,-0.0027531441,0.006247595,-0.0064432076
1553159_at,0.0005700033,0.0018896111,0.0055737165,0.0016631933
1553162_x_at,-0.0012354709,-0.002889217,0.004764271,0.0006556714
1553163_at,-0.002967223,-0.0022302754,-0.0023627619,0.0055969013
1553165_at,0.0050122016,-0.00017381478,0.0015591615,-0.0034281337
1553166_at,0.004302704,0.005789884,-0.000323041,-0.004369815
1553167_a_at,0.0036194986,0.0023740768,-0.0014275394,-0.0014388134
1553168_at,-0.0017077569,-0.0023552792,-0.0021723371,-0.0026025448
1553169_at,0.0029097172,0.0017330875,-0.003342642,0.005676959
1553171_x_at,-0.0029792076,-0.00050504383,0.0062416233,0.0020263742
1553172_at,-0.0010299303,0.0050223605,0.0023234012,0.0039684544
1553174_at,0.004383887,-0.0024505977,0.004877406,0.0062769074
1553175_s_at,0.0060264017,0.008867728,-0.001851767,-0.0009880186
1553176_at,-0.0018331339,-5.684475e-05,0.002498244,-0.0058111134
1553177_at,0.0019537013,-0.0044758003,0.0026543103,0.007878575
1553178_a_at,0.0038767632,0.0017670494,0.0028380516,0.0025772413
1553179_at,0.0042323796,-0.0043642,0.0036891787,-0.0028655077
1553180_at,-0.0035801176,0.00046687003,0.0034478302,-0.00083352445
1553181_at,0.0018980734,0.0033124394,0.0056024194,0.00051272276
1553183_at,-0.004324921,-0.0075843264,0.003139292,-0.0056975326
1553185_at,-0.002240012,6.844271e-05,-0.0029019509,-0.0032931583
1553186_x_at,0.00037911654,-0.0040668496,0.00040967128,-0.0008342124
1553188_s_at,-0.004928869,-0.00072640355,0.004810505,-0.001059163
1553190_s_at,0.0018551475,-0.0038299677,-0.0019732672,-0.005728389
1553191_at,0.00013391825,0.007781691,0.0019911716,-0.0017377295
1553192_at,-0.0021184378,-0.0048600263,0.0030387244,-0.005670471
1553193_at,0.0024903878,-0.0017266955,0.0008233427,-0.007409909
1553194_at,-0.0005482036,0.0060715163,0.004698874,-0.006369999
1553196_a_at,-0.0019082837,0.0036169668,0.002869501,0.0066537205
1553197_at,0.0056130732,-0.0036283245,-0.0030240505,0.0012065538
1553199_at,-0.0031474368,-0.006993281,0.0020536259,0.0042153313
1553202_at,0.00018162915,-0.00021347874,0.0030838395,0.007201417
1553204_at,0.0049156416,-0.0017686813,0.0024998153,0.0040910593
1553205_at,-0.0012636682,0.0020664558,0.0018251765,0.00475866
1553207_at,0.0026833706,0.008885399,0.0076422966,-0.004624824
1553208_s_at,-0.006126718,-0.004468024,0.003810236,-0.004213581
1553209_at,0.0069722524,0.0067814616,0.002079295,0.0052511166
1553211_at,-0.00027621057,0.006472232,0.00798789,0.0044570123
1553212_at,-0.00064173836,0.0022967905,-0.0042946846,0.0008162097
1553213_a_at,-0.00071613526,-0.004084976,0.0033365393,0.0005021236
1553214_a_at,-0.007888877,0.0022582146,0.0053979806,-0.008525628
1553215_s_at,0.007519308,-0.0016239036,0.0004997097,0.0043995026
1553216_at,0.0037029434,0.0005507789,0.0065648514,0.003476617
1553217_s_at,-0.0048367814,0.006875191,0.0022374126,-0.002719055
1553218_a_at,-0.006681706,-0.0012978402,-0.005620113,-0.0068838242
1553219_a_at,-0.0037578708,-0.0021799968,-0.001710415,0.0065326174
1553220_at,-0.0015848555,0.00090567913,0.003796635,-0.003358802
1553221_at,-0.007330683,0.0036700757,-0.006636089,0.0042308997
1553222_at,0.006201897,-0.0005695225,0.0019273484,8.168056e-05
1553224_at,0.00017289478,-0.0073526422,0.0075606294,0.0028280553
1553225_s_at,0.0058052475,0.0050116843,-0.00473942,-0.0059604337
1553226_at,0.00013786752,0.004526998,-0.0045834645,0.001993562
1553227_s_at,-0.0002327808,-0.0006456091,0.001254369,-0.0029734457
